instance	benefit_target	control_statuses	control_verdicts	control_solved_count	control_solved	treatment_statuses	treatment_verdicts	treatment_solved_count	treatment_solved	control_seconds	treatment_seconds	paired_delta_seconds	control_median_seconds	treatment_median_seconds	control_noise_seconds	lower_rounds_seconds	higher_rounds_seconds	faster_rounds	slower_rounds	control_scope_memory_peak_bytes	treatment_scope_memory_peak_bytes	paired_delta_scope_memory_peak_bytes	control_median_scope_memory_peak_bytes	treatment_median_scope_memory_peak_bytes	control_noise_scope_memory_peak_bytes	lower_rounds_scope_memory_peak_bytes	higher_rounds_scope_memory_peak_bytes	control_max_process_rss_bytes	treatment_max_process_rss_bytes	paired_delta_max_process_rss_bytes	control_median_max_process_rss_bytes	treatment_median_max_process_rss_bytes	control_noise_max_process_rss_bytes	lower_rounds_max_process_rss_bytes	higher_rounds_max_process_rss_bytes	correctness_fail	lost_verdict_rounds	new_failures	regression_threshold_seconds	regression_flag_seconds	validated_regression_seconds	regression_threshold_scope_memory_peak_bytes	regression_flag_scope_memory_peak_bytes	validated_regression_scope_memory_peak_bytes	regression_failures	regression_unresolved	flags	coverage_benefit	runtime_benefit	memory_benefit
round_robin_arbiter_unreal1_pb_4_10_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589938688, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_4_11_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589938688]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_4_12_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_4_13_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_4_14_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_4_15_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_4_4_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.777597407985013, 1.7636833750002552, 1.7372554239991587, 1.6185074239620008, 1.7014070120058022]	[1.773892502009403, 1.849397243000567, 1.7002653050003573, 1.72736364294542, 1.7452793829725124]	[-0.0037049059756100178, 0.08571386800031178, -0.036990118998801336, 0.10885621898341924, 0.04387237096671015]	1.7372554239991587	1.7452793829725124	0.03584841199335642	2	3	[1, 3]	[2, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[129101824, 128888832, 128724992, 128774144, 128843776]	[209993728, 209465344, 211128320, 210526208, 208674816]	[80891904, 80576512, 82403328, 81752064, 79831040]	128843776	209993728	69632	0	5	false	[]	[]	0.08686277119995794	false	false	unavailable	false	false	[]	[]	[]	false	false	false
round_robin_arbiter_unreal1_pb_4_5_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[39.026928206993034, 39.10294217299088, 38.71192635697662, 38.24574651004514, 38.59265074803261]	[42.18197201497969, 40.13280695001595, 39.05771167000057, 41.47541356401052, 39.37032598099904]	[3.155043807986658, 1.0298647770250682, 0.34578531302395277, 3.229667053965386, 0.7776752329664305]	38.71192635697662	40.13280695001595	0.3150018500164151	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[660332544, 660377600, 660508672, 660774912, 660656128]	[3711528960, 3872092160, 3748388864, 3755692032, 3829428224]	[3051196416, 3211714560, 3087880192, 3094917120, 3168772096]	660508672	3755692032	147456	0	5	false	[]	[]	1.9355963178488311	false	false	unavailable	false	false	[]	[]	[]	false	false	false
round_robin_arbiter_unreal1_pb_4_6_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_4_7_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_4_8_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
round_robin_arbiter_unreal1_pb_4_9_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
simple_arbiter_with_hints_pb_6_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[2.1530706899939105, 2.0516807319945656, 2.0458046630083118, 2.004898884042632, 1.9169088060152717]	[2.078773471992463, 2.0124230369983707, 2.0644422940094955, 2.010318161046598, 1.987689371977467]	[-0.07429721800144762, -0.039257694996194914, 0.018637631001183763, 0.005419277003966272, 0.0707805659621954]	2.0458046630083118	2.0124230369983707	0.04090577896567993	2	3	[1, 2]	[3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[116219904, 116137984, 116150272, 116076544, 116264960]	[116240384, 116146176, 116191232, 116199424, 116293632]	[20480, 8192, 40960, 122880, 28672]	116150272	116199424	69632	0	5	false	[]	[]	0.10229023315041559	false	false	unavailable	false	false	[]	[]	[]	false	false	false
sort42.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[14.78417263898882, 14.04781328997342, 13.82347445099731, 13.966677008953411, 13.47903905203566]	[14.152643545996398, 14.039090336009394, 14.067517928953748, 13.517092779977247, 13.713087699958123]	[-0.6315290929924231, -0.008722953964024782, 0.24404347795643844, -0.449584228976164, 0.23404864792246372]	13.966677008953411	14.039090336009394	0.14320255795610137	3	2	[1, 2, 4]	[3, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[561401856, 561410048, 561410048, 561446912, 561561600]	[561418240, 561356800, 561283072, 561344512, 561324032]	[16384, -53248, -126976, -102400, -237568]	561410048	561344512	8192	4	1	false	[]	[]	0.6983338504476706	false	false	unavailable	false	false	[]	[]	[]	false	false	false
square5x5-real.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
square5x52.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.4564686290104873, 1.3153696560184471, 1.3867173590115272, 1.4056647770339623, 1.4011619659722783]	[1.453844392002793, 1.4148055369732901, 1.5082695609889925, 1.4112710290355608, 1.4315362669876777]	[-0.002624237007694319, 0.09943588095484301, 0.1215522019774653, 0.005606252001598477, 0.030374301015399396]	1.4011619659722783	1.4315362669876777	0.014444606960751116	1	4	[1]	[2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[152453120, 152363008, 152498176, 152539136, 152522752]	[152473600, 152530944, 152477696, 152449024, 152465408]	[20480, 167936, -20480, -90112, -57344]	152498176	152473600	40960	3	2	false	[]	[]	0.07005809829861391	false	false	unavailable	false	false	[]	[]	[]	false	false	false
square5x53.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[5.346366482001031, 5.240476481005317, 5.004730885004392, 5.520539347024169, 4.913055290002376]	[5.229508803982753, 5.184440676996019, 4.927500705991406, 5.0727525089751, 5.041216137993615]	[-0.11685767801827751, -0.05603580400929786, -0.0772301790129859, -0.44778683804906905, 0.12816084799123928]	5.240476481005317	5.0727525089751	0.2357455960009247	4	1	[1, 2, 3, 4]	[5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[330448896, 330420224, 330461184, 330592256, 330436608]	[330502144, 330510336, 330432512, 330436608, 330358784]	[53248, 90112, -28672, -155648, -77824]	330448896	330436608	12288	3	2	false	[]	[]	0.26202382405026586	false	false	unavailable	false	false	[]	[]	[]	false	false	false
square5x54.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[7.321532022004249, 7.163539316999959, 7.460312593000708, 7.570377109979745, 7.065162506012712]	[7.263392335997196, 7.866970681992825, 7.617314625007566, 7.362276587984525, 7.106353218026925]	[-0.05813968600705266, 0.7034313649928663, 0.15700203200685792, -0.20810052199522033, 0.041190712014213204]	7.321532022004249	7.362276587984525	0.15799270500428975	2	3	[1, 4]	[2, 3, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[355110912, 355065856, 354906112, 355057664, 354979840]	[355127296, 354996224, 354996224, 355131392, 354779136]	[16384, -69632, 90112, 73728, -200704]	355057664	354996224	53248	2	3	false	[]	[]	0.36607660110021245	false	false	unavailable	false	false	[]	[]	[]	false	false	false
